order_id,order_date,customer_id,customer_name,gender,age,signup_date,last_order_date,city,product_id,product_name,brand,category,price,quantity,payment_mode,order_status,return_date,return_reason
5680,2025-07-19,CUST4120,Rahul Patel,Male,30.0,2025-06-22,2025-03-19,Bangalore,PROD0435,Sony Product 79,Adidas,Home,27883.89,7.0,UPI,Pending,2025-10-21,Wrong Item
5681,2025-04-07,CUST3074,Sneha Reddy,Male,36.0,2025-01-15,2026-02-14,Chennai,PROD0243,Samsung Product 84,Samsung,Books,49633.59,4.0,UPI,Returned,2025-02-11,
5682,2025-08-01,CUST1832,Deepa Gupta,Male,48.0,2025-06-21,2026-02-16,Chennai,PROD0515,Adidas Product 83,Sony,Books,21353.95,7.0,COD,Delivered,2025-04-12,Quality Issue
5683,2025-07-28,CUST0841,Vikram Nair,Female,25.0,2025-05-20,2025-03-22,Coimbatore,PROD0756,Mi Product 75,Apple,Books,74736.27,6.0,Card,Cancelled,2025-03-08,Defective
5684,2025-10-24,CUST2151,Rahul Nair,Male,27.0,2025-07-16,2025-10-22,Coimbatore,PROD0565,Levis Product 58,Samsung,Home,63575.16,5.0,Card,Returned,2025-03-08,
5685,2025-07-28,CUST2011,Karthik Sharma,Male,33.0,2024-11-25,2025-06-13,Chennai,PROD0865,HP Product 37,Nike,Clothing,34889.28,3.0,Card,Cancelled,2025-03-23,Quality Issue
5686,2025-06-13,CUST0377,Karthik Patel,Male,32.0,2024-06-03,2025-06-21,Delhi,PROD0118,Sony Product 25,Dell,Electronics,58856.37,3.0,UPI,Pending,2025-06-19,Defective
5687,2025-09-19,CUST2414,Amit Kumar,Male,33.0,2025-08-02,2025-01-08,Coimbatore,PROD0930,Nike Product 30,Samsung,Clothing,19206.44,1.0,Card,Cancelled,2025-05-11,Defective
5688,2025-02-21,CUST2292,Karthik Sharma,Female,23.0,2025-03-30,2026-01-05,Mumbai,PROD0851,Adidas Product 86,Mi,Home,47651.53,5.0,Card,Returned,2025-03-19,Size Issue
5689,2025-09-01,CUST3245,Sneha Rao,Male,32.0,2025-08-03,2025-02-05,Delhi,PROD0905,Apple Product 15,HP,Clothing,24679.35,8.0,UPI,Delivered,2025-06-29,Wrong Item
5690,2025-09-24,CUST1791,Deepa Singh,Male,45.0,2025-04-17,2025-03-14,Puducherry,PROD0569,Dell Product 70,Mi,Footwear,16397.32,4.0,Card,Cancelled,2025-05-04,Size Issue
5691,2025-06-24,CUST2134,Anjali Gupta,Female,33.0,2024-06-30,2025-06-04,Chennai,PROD0200,HP Product 63,HP,Books,37147.02,5.0,UPI,Delivered,2026-01-21,Wrong Item
5692,2025-01-20,CUST1870,Vikram Singh,Male,48.0,2024-10-30,2025-03-18,Bangalore,PROD0328,Adidas Product 84,Levis,Footwear,61784.09,6.0,UPI,Pending,2025-11-25,Defective
5693,2025-06-30,CUST0100,Rahul Iyer,Female,33.0,2025-12-16,2026-01-06,Kochi,PROD0909,Adidas Product 100,Mi,Electronics,68766.36,8.0,UPI,Delivered,2025-05-13,Quality Issue
5694,2025-09-13,CUST1474,Anjali Reddy,Female,42.0,2025-07-09,2025-05-23,Bangalore,PROD0580,Samsung Product 25,HP,Electronics,4257.61,7.0,UPI,Cancelled,2026-01-20,
5695,2025-07-15,CUST4902,Deepa Menon,Male,34.0,2024-10-08,2025-02-14,Puducherry,PROD0155,OnePlus Product 81,HP,Clothing,60384.3,2.0,UPI,Cancelled,2025-09-24,Size Issue
5696,2025-06-06,CUST1456,Meera Sharma,Male,24.0,2024-11-21,2025-10-24,Coimbatore,PROD0998,Levis Product 63,Sony,Books,26703.4,5.0,Card,Pending,2026-01-30,
5697,2025-03-04,CUST0945,Karthik Iyer,Male,18.0,2025-12-31,2026-02-07,Mumbai,PROD0695,Mi Product 96,Samsung,Clothing,54930.58,9.0,COD,Delivered,2025-09-20,Defective
5698,2025-02-26,CUST1190,Karthik Sharma,Female,53.0,2025-11-28,2025-02-15,Kochi,PROD0933,OnePlus Product 45,HP,Footwear,6739.3,6.0,UPI,Cancelled,2025-09-09,
5699,2025-11-13,CUST3204,Ravi Patel,Male,31.0,2025-06-24,2025-03-11,Mumbai,PROD0572,Nike Product 24,OnePlus,Electronics,66153.89,8.0,Card,Cancelled,2025-12-14,Quality Issue
5700,2025-11-29,CUST2666,Anjali Nair,Male,39.0,2025-10-10,2025-07-03,Pune,PROD0850,Nike Product 54,Sony,Books,25536.26,7.0,Card,Delivered,2025-01-31,Size Issue
5701,2025-10-25,CUST1370,Rahul Gupta,Male,23.0,2025-03-13,2026-01-08,Madurai,PROD0126,Samsung Product 62,Levis,Electronics,638.12,3.0,Card,Returned,2026-01-11,
5702,2025-12-31,CUST3304,Rahul Rao,Male,32.0,2025-09-23,2025-11-02,Delhi,PROD0438,Samsung Product 34,HP,Clothing,43392.18,6.0,UPI,Cancelled,2025-05-12,Quality Issue
5703,2026-02-03,CUST2954,Karthik Iyer,Male,26.0,2024-09-26,2025-03-02,Delhi,PROD0915,Mi Product 72,Adidas,Footwear,12894.9,3.0,UPI,Pending,2025-11-09,Wrong Item
5704,2025-09-22,CUST3335,Meera Rao,Male,23.0,2025-05-05,2026-02-26,Hyderabad,PROD0089,Levis Product 53,Nike,Electronics,70049.9,8.0,COD,Pending,2025-11-02,Wrong Item
5705,2025-06-22,CUST0253,Amit Reddy,Male,37.0,2025-09-27,2025-10-20,Hyderabad,PROD0217,Dell Product 87,HP,Footwear,23218.4,1.0,COD,Pending,2025-12-15,
5706,2025-01-16,CUST0037,Deepa Gupta,Male,47.0,2025-07-26,2026-01-26,Puducherry,PROD0296,Mi Product 70,Sony,Books,57493.42,1.0,COD,Cancelled,2025-04-24,
5707,2026-01-30,CUST4745,Priya Kumar,Female,22.0,2025-03-10,2025-05-07,Madurai,PROD0999,Dell Product 24,Mi,Home,63654.3,7.0,UPI,Delivered,2025-02-20,Defective
5708,2025-08-19,CUST0131,Deepa Kumar,Male,25.0,2025-07-05,2025-05-16,Chennai,PROD0346,Samsung Product 12,Samsung,Electronics,5195.65,3.0,Card,Returned,2025-07-18,
5709,2025-09-10,CUST1518,Priya Iyer,Female,21.0,2024-09-11,2025-02-05,Chennai,PROD0006,Sony Product 12,HP,Home,22894.29,7.0,Card,Delivered,2025-07-06,Quality Issue
5710,2025-11-17,CUST1714,Anjali Nair,Female,29.0,2025-08-01,2025-06-20,Puducherry,PROD0689,Dell Product 33,Mi,Books,29743.59,7.0,COD,Returned,2025-12-13,
5711,2025-01-21,CUST2648,Vikram Gupta,Male,47.0,2025-11-07,2025-04-30,Puducherry,PROD0911,Mi Product 27,OnePlus,Books,20642.6,3.0,Card,Pending,2026-02-22,
5712,2025-02-11,CUST3390,Rahul Menon,Female,32.0,2025-01-28,2026-02-20,Puducherry,PROD0356,Nike Product 100,Sony,Footwear,72702.74,6.0,COD,Delivered,2025-08-16,Defective
5713,2025-04-04,CUST1773,Priya Iyer,Male,18.0,2024-11-14,2025-09-11,Kochi,PROD0954,Samsung Product 3,Sony,Clothing,28497.04,4.0,UPI,Delivered,2025-11-02,
5714,2025-09-22,CUST1228,Ravi Iyer,Male,21.0,2024-10-20,2026-01-11,Madurai,PROD0407,OnePlus Product 48,Sony,Books,7355.29,2.0,Card,Pending,2025-09-13,Defective
5715,2025-12-19,CUST4549,Meera Menon,Male,27.0,2025-07-28,2025-07-21,Bangalore,PROD0086,Apple Product 49,Nike,Clothing,19985.29,1.0,Card,Delivered,2026-01-13,
5716,2026-02-19,CUST3428,Priya Nair,Female,32.0,2025-02-03,2025-06-04,Chennai,PROD0742,HP Product 21,OnePlus,Books,26409.37,9.0,Card,Cancelled,2025-12-22,Quality Issue
5717,2025-09-20,CUST2462,Anjali Singh,Female,37.0,2024-09-24,2025-06-24,Mumbai,PROD0733,Nike Product 47,Dell,Clothing,70758.06,9.0,Card,Pending,2025-01-05,Size Issue
5718,2025-11-22,CUST2746,Deepa Patel,Male,26.0,2024-11-19,2025-07-18,Bangalore,PROD0231,Levis Product 87,Apple,Footwear,6088.74,3.0,UPI,Cancelled,2025-11-29,Quality Issue
5719,2025-01-11,CUST1640,Priya Patel,Female,48.0,2024-11-22,2026-01-21,Coimbatore,PROD0987,Nike Product 43,Samsung,Home,74235.19,8.0,Card,Returned,2025-08-25,
5720,2025-08-24,CUST0968,Karthik Iyer,Female,42.0,2025-08-17,2025-02-07,Madurai,PROD0784,Adidas Product 11,Adidas,Electronics,45079.21,7.0,Card,Cancelled,2026-01-10,Defective
5721,2025-06-05,CUST0813,Anjali Sharma,Male,36.0,2024-11-08,2025-05-08,Kochi,PROD0828,Samsung Product 80,Levis,Home,69539.97,3.0,Card,Returned,2025-08-27,Defective
5722,2025-02-10,CUST4282,Anjali Menon,Male,33.0,2025-09-04,2025-07-02,Mumbai,PROD0389,Levis Product 34,OnePlus,Footwear,64091.66,2.0,Card,,2025-07-06,Quality Issue
5723,2025-07-21,CUST4989,Sneha Kumar,Female,32.0,2024-11-04,2025-09-12,Pune,PROD0181,HP Product 38,Samsung,Books,1812.03,1.0,UPI,Cancelled,2025-08-07,Wrong Item
5724,2025-01-28,CUST3735,Ravi Iyer,Male,25.0,2025-10-28,2025-02-02,Puducherry,PROD0199,Nike Product 4,Levis,Home,55770.02,1.0,Card,Delivered,2025-12-03,Defective
5725,2025-09-21,CUST0184,Sneha Rao,Male,26.0,2025-05-31,2026-02-10,Bangalore,PROD0929,Levis Product 50,Levis,Footwear,36859.07,1.0,UPI,Returned,2025-08-20,Wrong Item
5726,2025-07-30,CUST1454,Sneha Sharma,Female,27.0,2025-12-16,2025-04-29,Hyderabad,PROD0330,Adidas Product 50,Sony,Books,18587.93,5.0,Card,Returned,2026-02-12,
5727,2025-01-05,CUST4724,Rahul Kumar,Female,36.0,2024-12-20,2025-02-06,Pune,PROD0054,Nike Product 94,Levis,Clothing,71577.23,6.0,Card,Delivered,2025-02-14,Defective
5728,2025-10-11,CUST0833,Karthik Rao,Female,18.0,2024-07-12,2026-02-21,Madurai,PROD0272,Nike Product 54,Dell,Clothing,74711.31,7.0,Card,Returned,2025-04-20,Wrong Item
5729,2025-04-19,CUST4773,Rahul Iyer,Male,24.0,2025-06-05,2025-09-16,Madurai,PROD0588,Samsung Product 16,Nike,Electronics,70828.55,4.0,Card,Delivered,2025-03-20,Quality Issue
5730,2025-03-06,CUST3699,Meera Patel,Female,26.0,2024-12-19,2025-05-22,Mumbai,PROD0975,Adidas Product 61,OnePlus,Footwear,13955.26,1.0,Card,Returned,2025-08-05,Wrong Item
5731,2025-05-14,CUST2310,Anjali Patel,Male,39.0,2025-03-11,2025-04-12,Chennai,PROD0377,Samsung Product 7,Samsung,Clothing,6335.24,9.0,Card,Delivered,2025-05-03,Quality Issue
5732,2025-01-10,CUST3664,Karthik Reddy,Male,38.0,2024-11-14,2025-04-09,Madurai,PROD0719,Dell Product 97,Sony,Books,57234.8,9.0,UPI,Delivered,2025-09-21,Size Issue
5733,2026-01-13,CUST1563,Rahul Rao,Female,50.0,2024-10-02,2026-02-07,Bangalore,PROD0939,Nike Product 1,Samsung,Home,50010.75,4.0,COD,Pending,2025-11-07,
5734,2025-11-13,CUST4399,Meera Reddy,Female,18.0,2024-09-10,2025-03-18,Madurai,PROD0312,Sony Product 96,Levis,Clothing,62516.81,1.0,COD,Pending,2025-08-12,Size Issue
5735,2025-07-30,CUST4960,Rahul Rao,Female,39.0,2024-11-30,2025-09-29,Kochi,PROD0506,Dell Product 37,HP,Electronics,71120.8,6.0,UPI,Cancelled,2025-12-20,Quality Issue
5736,2025-10-04,CUST0261,Meera Menon,Female,21.0,2025-04-19,2025-01-10,Mumbai,PROD0965,Dell Product 16,Sony,Clothing,67825.36,5.0,Card,Pending,2025-08-11,Wrong Item
5737,2025-12-04,CUST2970,Vikram Reddy,Female,33.0,2025-02-18,2025-07-25,Chennai,PROD0681,OnePlus Product 58,Dell,Electronics,4564.76,1.0,UPI,Pending,2025-05-03,Wrong Item
5738,2025-01-20,CUST2616,Anjali Kumar,Female,18.0,2024-09-16,2025-05-20,Chennai,PROD0091,Dell Product 22,HP,Footwear,55960.93,2.0,Card,Returned,2025-06-25,Defective
5739,2025-06-13,CUST4484,Priya Reddy,Male,39.0,2024-06-09,2026-01-01,Pune,PROD0012,Sony Product 76,Nike,Home,32742.13,2.0,UPI,Returned,2026-02-07,
5740,2025-01-13,CUST1463,Rahul Menon,Female,23.0,2025-09-24,2025-11-17,Puducherry,PROD0092,Dell Product 42,OnePlus,Clothing,24198.32,4.0,Card,Cancelled,2025-05-11,Defective
5741,2025-01-16,CUST0811,Vikram Kumar,Female,24.0,2024-07-26,2026-01-27,Kochi,PROD0615,Apple Product 63,Mi,Electronics,20310.72,6.0,COD,Delivered,2025-05-31,Wrong Item
5742,2025-09-19,CUST3024,Deepa Singh,Female,26.0,2025-03-06,2025-05-24,Hyderabad,PROD0740,Adidas Product 27,HP,Home,51041.14,9.0,UPI,Delivered,2025-05-17,
5743,2025-11-11,CUST4247,Rahul Gupta,Male,18.0,2025-04-21,2026-02-07,Coimbatore,PROD0803,Levis Product 17,HP,Clothing,3442.7,2.0,UPI,Pending,2025-02-09,Wrong Item
5744,2025-05-22,CUST1396,Ravi Patel,Male,47.0,2025-11-07,2025-02-22,Pune,PROD0080,Samsung Product 80,Levis,Home,13116.94,7.0,UPI,Cancelled,2025-08-15,Wrong Item
5745,2025-10-23,CUST2990,Sneha Sharma,Female,47.0,2024-12-22,2025-05-15,Bangalore,PROD0557,Sony Product 63,OnePlus,Books,67116.99,4.0,Card,Cancelled,2025-02-21,Quality Issue
5746,2025-08-17,CUST2628,Deepa Nair,Male,33.0,2024-08-06,2025-01-03,Chennai,PROD0570,HP Product 60,Sony,Electronics,60134.58,4.0,COD,Pending,2025-09-22,Quality Issue
5747,2025-09-25,CUST0102,Deepa Menon,Male,47.0,2025-08-11,2025-10-14,Coimbatore,PROD0734,Apple Product 43,Samsung,Footwear,55181.01,5.0,UPI,Returned,2025-04-02,Size Issue
5748,2025-10-11,CUST1157,Deepa Patel,Male,38.0,2025-10-18,2025-11-25,Hyderabad,PROD0687,Adidas Product 76,Sony,Footwear,41607.21,6.0,Card,Returned,2025-08-20,Size Issue
5749,2025-10-25,CUST4060,Deepa Kumar,Male,21.0,2025-01-09,2025-12-19,Bangalore,PROD0416,Adidas Product 3,HP,Home,44405.03,8.0,Card,Cancelled,2025-03-28,
5750,2026-02-09,CUST1279,Anjali Menon,Male,25.0,2025-08-25,2026-01-25,Puducherry,PROD0625,Samsung Product 42,Adidas,Home,6739.37,6.0,UPI,Cancelled,2025-11-18,
5751,2025-01-05,CUST0330,Sneha Menon,Female,28.0,2025-09-06,2025-07-29,Mumbai,PROD0945,Nike Product 65,Sony,Electronics,74798.66,4.0,COD,Delivered,2025-09-15,Size Issue
5752,2025-03-30,CUST3003,Priya Iyer,Female,39.0,2025-05-29,2026-01-06,Puducherry,PROD0332,Dell Product 79,HP,Clothing,38528.04,7.0,UPI,Returned,2025-07-02,Size Issue
5753,2025-06-20,CUST2758,Meera Singh,,25.0,2025-02-04,2025-06-30,Hyderabad,PROD0475,Adidas Product 53,Adidas,Books,55810.03,5.0,Card,Returned,2026-02-08,Size Issue
5754,2025-10-02,CUST3233,Deepa Menon,Female,32.0,2025-02-03,2025-11-15,Delhi,PROD0964,OnePlus Product 65,Apple,Clothing,27025.49,4.0,Card,Pending,2025-04-23,Quality Issue
5755,2025-05-03,CUST0750,Karthik Rao,Female,38.0,2025-04-15,2025-03-03,Puducherry,PROD0478,HP Product 79,Apple,Footwear,35894.2,5.0,COD,Returned,2025-02-01,Size Issue
5756,2025-06-02,CUST2704,Karthik Reddy,Female,29.0,2024-06-15,2025-10-31,Mumbai,PROD0786,OnePlus Product 81,Sony,Home,34296.33,7.0,UPI,Returned,2025-02-11,Size Issue
5757,2025-04-24,CUST3609,Meera Singh,Male,36.0,2024-08-26,2025-03-22,Chennai,PROD0250,Nike Product 72,Nike,Books,666.92,5.0,COD,Returned,2025-07-29,
5758,2025-01-09,CUST1005,Amit Patel,Male,25.0,2025-11-30,2025-02-26,Puducherry,PROD0063,Sony Product 12,Mi,Footwear,26205.69,5.0,COD,Returned,2025-10-30,Wrong Item
5759,2025-12-22,CUST2267,Karthik Singh,Male,35.0,2025-06-02,2026-01-12,Puducherry,PROD0561,HP Product 8,HP,Home,28518.57,7.0,COD,Returned,2025-10-15,Quality Issue
5760,2025-06-26,CUST2861,Amit Reddy,Male,41.0,2025-12-29,2025-11-02,Kochi,PROD0054,Apple Product 39,Sony,Footwear,33042.5,6.0,COD,Delivered,2025-07-29,Size Issue
5761,2025-08-02,CUST1346,Karthik Reddy,Male,43.0,2024-06-15,2026-01-01,Delhi,PROD0134,OnePlus Product 20,Dell,Books,33842.4,9.0,UPI,Returned,2025-03-26,Size Issue
5762,2025-05-22,CUST2700,Amit Reddy,Male,22.0,2025-08-13,2025-11-20,Delhi,PROD0122,Dell Product 23,HP,Home,38424.1,1.0,COD,Cancelled,2025-06-28,Size Issue
5763,2025-05-02,CUST4083,Deepa Reddy,Male,37.0,2025-12-08,2025-03-16,Chennai,PROD0480,Sony Product 98,Nike,Clothing,10998.22,2.0,UPI,Pending,2025-06-15,Wrong Item
5764,2025-09-07,CUST3973,Vikram Menon,Male,36.0,2025-12-03,2025-03-28,Kochi,PROD0155,Adidas Product 66,Apple,Clothing,67489.36,1.0,UPI,Cancelled,2025-12-28,
5765,2025-03-17,CUST4868,Vikram Sharma,Male,35.0,2024-06-16,2025-03-16,Pune,PROD0868,Samsung Product 85,Apple,Footwear,63616.56,2.0,Card,Delivered,2025-05-16,Size Issue
5766,2025-10-04,CUST2022,Sneha Patel,Female,19.0,2025-11-24,2025-11-18,Kochi,PROD0336,Samsung Product 57,Dell,Footwear,13539.73,1.0,COD,Cancelled,2025-06-17,
5767,2025-11-18,CUST1659,Priya Kumar,Male,37.0,2025-09-16,2025-08-14,Madurai,PROD0397,Dell Product 27,HP,Footwear,57108.66,5.0,Card,Pending,2025-08-06,
5768,2025-05-23,CUST1877,Amit Menon,Female,18.0,2025-02-23,2025-03-17,Bangalore,PROD0069,Nike Product 16,Dell,Books,5870.88,2.0,UPI,Cancelled,2025-01-08,
5769,2025-03-29,CUST1165,Rahul Reddy,Male,35.0,2025-11-23,2025-01-13,Hyderabad,PROD0826,OnePlus Product 59,HP,Books,12531.47,8.0,Card,Delivered,2025-08-23,Quality Issue
5770,2025-03-28,CUST0074,Sneha Singh,Female,31.0,2024-08-08,2025-08-11,Bangalore,PROD0936,Samsung Product 80,Dell,Footwear,28587.86,1.0,Card,Returned,2025-10-12,Wrong Item
5771,2025-11-07,CUST0457,Sneha Reddy,Male,43.0,2024-11-11,2025-09-20,Coimbatore,PROD0092,OnePlus Product 22,Sony,Home,28367.51,7.0,Card,Pending,2025-11-10,
5772,2025-03-31,CUST1890,Vikram Iyer,Male,46.0,2025-09-09,2025-05-09,Mumbai,PROD0401,Dell Product 30,Mi,Books,72568.05,5.0,Card,Pending,2025-05-24,Defective
5773,2025-03-07,CUST4016,Deepa Rao,Male,34.0,2024-12-18,2025-05-18,Mumbai,PROD0052,Apple Product 82,Samsung,Books,74351.78,2.0,COD,Delivered,2025-12-16,Size Issue
5774,2025-07-25,CUST3414,Anjali Kumar,Male,23.0,2025-04-12,2025-05-16,Coimbatore,PROD0075,HP Product 86,OnePlus,Books,45625.62,9.0,UPI,Pending,2025-10-28,
5775,2025-06-16,CUST1741,Priya Menon,Female,26.0,2024-09-29,2025-11-05,Kochi,PROD0941,HP Product 43,Samsung,Books,56743.18,5.0,COD,Returned,2025-01-09,Defective
5776,2025-11-27,CUST0251,Amit Iyer,Female,36.0,2025-05-26,2025-12-15,Puducherry,PROD0124,Nike Product 54,Apple,Footwear,59474.09,6.0,COD,Pending,2025-04-05,Quality Issue
5777,2025-05-23,CUST2508,Priya Kumar,Male,22.0,2024-06-23,2025-11-22,Coimbatore,PROD0877,Dell Product 90,OnePlus,Books,4156.16,7.0,Card,Pending,2025-07-12,Size Issue
5778,2025-06-22,CUST0263,Meera Menon,Female,24.0,2025-08-03,2025-10-22,Chennai,PROD0360,Apple Product 24,Nike,Clothing,28035.68,1.0,Card,Cancelled,2025-06-17,Size Issue
5779,2025-08-16,CUST0214,Vikram Nair,Female,42.0,2024-11-01,2025-08-30,Madurai,PROD0608,Apple Product 34,Nike,Clothing,23020.8,8.0,COD,Cancelled,2025-08-26,
5780,2025-01-18,CUST4563,Amit Kumar,Male,25.0,2025-05-10,2025-11-20,Mumbai,PROD0246,Mi Product 24,Apple,Footwear,73494.5,2.0,UPI,Cancelled,2025-12-16,Quality Issue
5781,2025-09-10,CUST0848,Karthik Reddy,Male,24.0,2025-06-18,2025-11-05,Pune,PROD0576,Sony Product 48,Sony,Electronics,27687.95,2.0,UPI,Delivered,2025-03-05,Defective
5782,2026-01-22,CUST2173,Rahul Rao,Male,18.0,2024-07-31,2026-01-15,Pune,PROD0978,HP Product 84,HP,Electronics,11120.32,2.0,UPI,Cancelled,2025-06-28,Defective
5783,2025-08-31,CUST0632,Karthik Sharma,Male,43.0,2025-05-10,2025-07-11,Mumbai,PROD0187,HP Product 44,HP,Clothing,8213.74,3.0,UPI,Delivered,2025-12-10,Size Issue
5784,2025-08-31,CUST0020,Amit Sharma,Male,43.0,2025-05-25,2025-04-09,Pune,PROD0487,Nike Product 49,Mi,Clothing,3234.45,3.0,UPI,Delivered,2025-07-04,
5785,2025-06-24,CUST1872,Anjali Nair,Male,35.0,2025-11-15,2025-10-25,Mumbai,PROD0118,Nike Product 98,Mi,Home,14096.33,5.0,Card,Delivered,2025-05-15,Size Issue
5786,2025-07-22,CUST3107,Priya Menon,Female,35.0,2024-06-30,2025-11-07,Chennai,PROD0257,OnePlus Product 33,Dell,Electronics,9538.24,1.0,COD,Pending,2025-03-04,Quality Issue
5787,2026-02-15,CUST4479,Rahul Patel,Female,27.0,2025-09-08,2026-01-28,Hyderabad,PROD0837,Sony Product 77,Samsung,Home,41823.52,1.0,COD,Returned,2025-04-17,Size Issue
5788,2025-05-19,CUST0280,Anjali Reddy,Female,27.0,2024-08-11,2025-04-21,Chennai,PROD0505,Apple Product 34,Mi,Home,28338.99,5.0,COD,Returned,2025-06-08,Size Issue
5789,2025-05-07,CUST0858,Rahul Reddy,Female,44.0,2025-09-09,2025-03-20,Delhi,PROD0605,Nike Product 55,Adidas,Home,62774.18,1.0,Card,Cancelled,2025-09-12,Size Issue
5790,2025-11-17,CUST4228,Meera Iyer,Female,32.0,2025-03-19,2025-06-28,Chennai,PROD0378,Levis Product 76,Adidas,Clothing,33619.98,9.0,Card,Cancelled,2025-05-26,Wrong Item
5791,2025-03-07,CUST4441,Deepa Patel,Male,21.0,2025-07-02,2025-01-13,Bangalore,PROD0574,Dell Product 24,Sony,Home,70811.21,5.0,COD,Returned,2025-08-11,Wrong Item
5792,2025-01-23,CUST2115,Sneha Menon,Male,28.0,2025-09-26,2025-07-25,Madurai,PROD0578,Sony Product 8,Apple,Footwear,63843.78,2.0,Card,Delivered,2025-02-03,Defective
5793,2025-06-02,CUST2125,Vikram Menon,Female,18.0,2025-11-22,2025-08-01,Mumbai,PROD0369,Samsung Product 50,Nike,Clothing,23678.74,3.0,Card,Delivered,2025-06-03,Quality Issue
5794,2025-06-04,CUST2842,Rahul Iyer,Female,42.0,2025-02-26,2025-02-19,Bangalore,PROD0509,HP Product 47,Levis,Books,39173.06,4.0,Card,Returned,2025-06-07,Quality Issue
5795,2025-08-08,CUST3624,Anjali Kumar,Female,22.0,2025-03-16,2025-03-20,Mumbai,PROD0751,Samsung Product 87,Apple,Clothing,2712.59,7.0,Card,Returned,2025-12-01,
5796,2026-01-26,CUST1773,Anjali Iyer,Female,36.0,2024-07-09,2025-07-18,Delhi,PROD0943,OnePlus Product 25,OnePlus,Footwear,45937.3,9.0,Card,Returned,2025-06-28,Wrong Item
5797,2025-10-31,CUST4247,Karthik Sharma,Male,41.0,2024-11-20,2025-07-30,Hyderabad,PROD0868,Adidas Product 60,Apple,Home,8278.86,1.0,COD,Cancelled,2025-04-19,Defective
5798,2026-01-29,CUST1632,Deepa Reddy,Female,28.0,2024-10-03,2025-12-01,Kochi,PROD0295,OnePlus Product 13,OnePlus,Clothing,8084.01,8.0,UPI,Delivered,2025-11-03,
5799,2025-01-26,CUST0044,Priya Kumar,Female,26.0,2024-06-22,2026-01-01,Hyderabad,PROD0226,Sony Product 56,Sony,Footwear,45599.4,5.0,Card,Returned,2025-05-22,Quality Issue
5800,2025-01-04,CUST1986,Karthik Patel,Male,48.0,2025-04-18,2025-09-26,Hyderabad,PROD0539,Sony Product 32,HP,Home,66631.81,9.0,COD,Delivered,2025-12-31,
5801,2025-11-09,CUST1270,Priya Rao,Female,41.0,2024-08-12,2025-10-01,Delhi,PROD0528,Apple Product 5,Dell,Electronics,50281.78,6.0,UPI,Cancelled,2025-02-09,Defective
5802,2025-02-08,CUST2793,Karthik Rao,Female,38.0,2025-12-18,2025-06-21,Madurai,PROD0302,OnePlus Product 28,Levis,Clothing,65304.12,2.0,Card,Pending,2026-02-26,
5803,2025-08-23,CUST0088,Priya Gupta,Male,31.0,2024-09-07,2025-04-15,Kochi,PROD0217,Dell Product 75,HP,Home,66867.02,7.0,COD,Returned,2025-07-17,Wrong Item
5804,2025-04-15,CUST1206,Anjali Patel,Female,36.0,2024-11-06,2025-08-18,Hyderabad,PROD0235,Dell Product 51,OnePlus,Clothing,750.57,2.0,COD,Delivered,2025-10-11,Size Issue
5805,2025-10-22,CUST3892,Vikram Nair,Female,21.0,2024-07-27,2025-01-13,Bangalore,PROD0193,Mi Product 84,HP,Home,60884.17,7.0,UPI,Cancelled,2025-06-02,
5806,2025-01-23,CUST4126,Rahul Patel,Male,18.0,2025-06-04,2025-07-08,Madurai,PROD0391,Levis Product 70,Dell,Books,45934.5,1.0,UPI,Delivered,2025-12-19,
5807,2025-05-21,CUST4660,Anjali Gupta,Female,31.0,2024-11-27,2025-02-01,Mumbai,PROD0726,Nike Product 87,Levis,Clothing,55659.91,2.0,COD,Pending,2025-02-09,Defective
5808,2025-04-14,CUST3019,Karthik Nair,Male,20.0,2024-11-29,2026-01-19,Bangalore,PROD0438,Dell Product 21,Dell,Electronics,69875.96,2.0,UPI,Cancelled,2025-01-18,Wrong Item
5809,2026-02-26,CUST2782,Vikram Singh,Female,,2025-12-09,2025-07-06,Mumbai,PROD0354,Apple Product 31,Levis,Footwear,58409.33,1.0,UPI,Pending,2025-08-13,Wrong Item
5810,2025-11-30,CUST0048,Vikram Reddy,Male,27.0,2024-09-19,2025-03-24,Puducherry,PROD0104,Dell Product 32,Adidas,Footwear,13828.04,7.0,UPI,Cancelled,2025-11-13,Defective
5811,2026-02-27,CUST3010,Priya Iyer,Female,47.0,2025-09-19,2025-09-02,Bangalore,PROD0337,Adidas Product 84,Apple,Books,59032.98,5.0,Card,Returned,2025-10-27,Wrong Item
5812,2025-10-17,CUST4849,Amit Menon,Female,19.0,2024-06-05,2026-01-01,Bangalore,PROD0495,HP Product 73,Nike,Electronics,58097.62,5.0,Card,Returned,2025-11-06,Size Issue
5813,2025-08-21,CUST4609,Ravi Menon,Female,38.0,2024-10-28,2025-08-03,Hyderabad,PROD0399,Apple Product 16,Dell,Footwear,2080.08,6.0,COD,Returned,2026-02-28,Wrong Item
5814,2026-02-23,CUST2237,Ravi Gupta,Male,23.0,2024-06-28,2025-06-14,Mumbai,PROD0978,Adidas Product 85,Samsung,Electronics,19696.94,1.0,UPI,Delivered,2025-07-31,Wrong Item
5815,2026-01-26,CUST4988,Anjali Gupta,Male,36.0,2025-01-09,2025-11-21,Coimbatore,PROD0603,HP Product 27,Nike,Clothing,14754.26,3.0,Card,Delivered,2025-11-16,Wrong Item
